"Step","seed_42_20260211_024233 - train/loss","seed_42_20260211_024233 - train/loss__MIN","seed_42_20260211_024233 - train/loss__MAX","seed_42_20260211_020518 - train/loss","seed_42_20260211_020518 - train/loss__MIN","seed_42_20260211_020518 - train/loss__MAX"
"23300","0.258404940366745","0.258404940366745","0.258404940366745","0.030596144497394562","0.030596144497394562","0.030596144497394562"
"23400","0.24547640979290009","0.24547640979290009","0.24547640979290009","0.02320592850446701","0.02320592850446701","0.02320592850446701"
"23500","0.23406575620174408","0.23406575620174408","0.23406575620174408","0.026404300704598427","0.026404300704598427","0.026404300704598427"
"23600","0.24269171059131622","0.24269171059131622","0.24269171059131622","0.03188638389110565","0.03188638389110565","0.03188638389110565"
"23700","0.2478879690170288","0.2478879690170288","0.2478879690170288","0.02918439358472824","0.02918439358472824","0.02918439358472824"
"23800","0.2067786604166031","0.2067786604166031","0.2067786604166031","0.028405070304870605","0.028405070304870605","0.028405070304870605"
"23900","0.23773258924484253","0.23773258924484253","0.23773258924484253","0.025276323780417442","0.025276323780417442","0.025276323780417442"
"24000","0.23888114094734192","0.23888114094734192","0.23888114094734192","0.03281967341899872","0.03281967341899872","0.03281967341899872"
"24100","0.21722370386123657","0.21722370386123657","0.21722370386123657","0.025150323286652565","0.025150323286652565","0.025150323286652565"
"24200","0.26670315861701965","0.26670315861701965","0.26670315861701965","0.03231649845838547","0.03231649845838547","0.03231649845838547"
"24300","0.2726307809352875","0.2726307809352875","0.2726307809352875","0.026446403935551643","0.026446403935551643","0.026446403935551643"
"24400","0.2300364375114441","0.2300364375114441","0.2300364375114441","0.02818344719707966","0.02818344719707966","0.02818344719707966"
"24500","0.2227766215801239","0.2227766215801239","0.2227766215801239","0.027428550645709038","0.027428550645709038","0.027428550645709038"
"24600","0.2556869387626648","0.2556869387626648","0.2556869387626648","0.03295229747891426","0.03295229747891426","0.03295229747891426"
"24700","0.22196078300476074","0.22196078300476074","0.22196078300476074","0.03114907070994377","0.03114907070994377","0.03114907070994377"
"24800","0.2444741129875183","0.2444741129875183","0.2444741129875183","0.022473854944109917","0.022473854944109917","0.022473854944109917"
"24900","0.23690715432167053","0.23690715432167053","0.23690715432167053","0.027272852137684822","0.027272852137684822","0.027272852137684822"
"25000","0.2690580487251282","0.2690580487251282","0.2690580487251282","0.02978532575070858","0.02978532575070858","0.02978532575070858"
"25100","0.2296714037656784","0.2296714037656784","0.2296714037656784","0.026936672627925873","0.026936672627925873","0.026936672627925873"
"25200","0.27529340982437134","0.27529340982437134","0.27529340982437134","0.025613049045205116","0.025613049045205116","0.025613049045205116"
"25300","0.21302330493927002","0.21302330493927002","0.21302330493927002","0.029797645285725594","0.029797645285725594","0.029797645285725594"
"25400","0.22532545030117035","0.22532545030117035","0.22532545030117035","0.03539278730750084","0.03539278730750084","0.03539278730750084"
"25500","0.21439088881015778","0.21439088881015778","0.21439088881015778","0.03452062979340553","0.03452062979340553","0.03452062979340553"
"25600","0.2160494327545166","0.2160494327545166","0.2160494327545166","0.026258401572704315","0.026258401572704315","0.026258401572704315"
"25700","0.23718824982643127","0.23718824982643127","0.23718824982643127","0.031343601644039154","0.031343601644039154","0.031343601644039154"
"25800","0.22667920589447021","0.22667920589447021","0.22667920589447021","0.030207853764295578","0.030207853764295578","0.030207853764295578"
"25900","0.23897774517536163","0.23897774517536163","0.23897774517536163","0.02633872628211975","0.02633872628211975","0.02633872628211975"
"26000","0.19798032939434052","0.19798032939434052","0.19798032939434052","0.030810434371232986","0.030810434371232986","0.030810434371232986"
"26100","0.21667130291461945","0.21667130291461945","0.21667130291461945","0.027485892176628113","0.027485892176628113","0.027485892176628113"
"26200","0.24687442183494568","0.24687442183494568","0.24687442183494568","0.019858479499816895","0.019858479499816895","0.019858479499816895"
"26300","0.25646114349365234","0.25646114349365234","0.25646114349365234","0.030347639694809914","0.030347639694809914","0.030347639694809914"
"26400","0.22231248021125793","0.22231248021125793","0.22231248021125793","0.02970048226416111","0.02970048226416111","0.02970048226416111"
"26500","0.19887660443782806","0.19887660443782806","0.19887660443782806","0.030172858387231827","0.030172858387231827","0.030172858387231827"
"26600","0.24657157063484192","0.24657157063484192","0.24657157063484192","0.04020062834024429","0.04020062834024429","0.04020062834024429"
"26700","0.2543565034866333","0.2543565034866333","0.2543565034866333","0.0239892415702343","0.0239892415702343","0.0239892415702343"
"26800","0.2430519312620163","0.2430519312620163","0.2430519312620163","0.023802271112799644","0.023802271112799644","0.023802271112799644"
"26900","0.26653730869293213","0.26653730869293213","0.26653730869293213","0.03449872508645058","0.03449872508645058","0.03449872508645058"
"27000","0.2333817481994629","0.2333817481994629","0.2333817481994629","0.028961772099137306","0.028961772099137306","0.028961772099137306"
"27100","0.230075865983963","0.230075865983963","0.230075865983963","0.02097904682159424","0.02097904682159424","0.02097904682159424"
"27200","0.22688880562782288","0.22688880562782288","0.22688880562782288","0.031334102153778076","0.031334102153778076","0.031334102153778076"
"27300","0.26452353596687317","0.26452353596687317","0.26452353596687317","0.03404492139816284","0.03404492139816284","0.03404492139816284"
"27400","0.2926204204559326","0.2926204204559326","0.2926204204559326","0.03184085711836815","0.03184085711836815","0.03184085711836815"
"27500","0.2729487419128418","0.2729487419128418","0.2729487419128418","0.027119290083646774","0.027119290083646774","0.027119290083646774"
"27600","0.2030365914106369","0.2030365914106369","0.2030365914106369","0.0278334841132164","0.0278334841132164","0.0278334841132164"
"27700","0.2328450083732605","0.2328450083732605","0.2328450083732605","0.032050520181655884","0.032050520181655884","0.032050520181655884"
"27800","0.26206889748573303","0.26206889748573303","0.26206889748573303","0.02355940453708172","0.02355940453708172","0.02355940453708172"
"27900","0.21739421784877777","0.21739421784877777","0.21739421784877777","0.028888339176774025","0.028888339176774025","0.028888339176774025"
"28000","0.1964980810880661","0.1964980810880661","0.1964980810880661","0.037227582186460495","0.037227582186460495","0.037227582186460495"
"28100","0.20253123342990875","0.20253123342990875","0.20253123342990875","0.02595735341310501","0.02595735341310501","0.02595735341310501"
"28200","0.2064027488231659","0.2064027488231659","0.2064027488231659","0.03131110966205597","0.03131110966205597","0.03131110966205597"
"28300","0.257604718208313","0.257604718208313","0.257604718208313","0.026581915095448494","0.026581915095448494","0.026581915095448494"
"28400","0.22010983526706696","0.22010983526706696","0.22010983526706696","0.02141578122973442","0.02141578122973442","0.02141578122973442"
"28500","0.2533479332923889","0.2533479332923889","0.2533479332923889","0.022277427837252617","0.022277427837252617","0.022277427837252617"
"28600","0.23708972334861755","0.23708972334861755","0.23708972334861755","0.028059545904397964","0.028059545904397964","0.028059545904397964"
"28700","0.23627504706382751","0.23627504706382751","0.23627504706382751","0.027398116886615753","0.027398116886615753","0.027398116886615753"
"28800","0.28619009256362915","0.28619009256362915","0.28619009256362915","0.032203249633312225","0.032203249633312225","0.032203249633312225"
"28900","0.23022319376468658","0.23022319376468658","0.23022319376468658","0.03343351557850838","0.03343351557850838","0.03343351557850838"
"29000","0.26097309589385986","0.26097309589385986","0.26097309589385986","0.028394797816872597","0.028394797816872597","0.028394797816872597"
"29100","0.21223488450050354","0.21223488450050354","0.21223488450050354","0.03128345310688019","0.03128345310688019","0.03128345310688019"
"29200","0.22175729274749756","0.22175729274749756","0.22175729274749756","0.02338292822241783","0.02338292822241783","0.02338292822241783"
"29300","0.27561435103416443","0.27561435103416443","0.27561435103416443","0.021520370617508888","0.021520370617508888","0.021520370617508888"
"29400","0.22021490335464478","0.22021490335464478","0.22021490335464478","0.03012726455926895","0.03012726455926895","0.03012726455926895"
"29500","0.25508278608322144","0.25508278608322144","0.25508278608322144","0.030429217964410782","0.030429217964410782","0.030429217964410782"
"29600","0.22113996744155884","0.22113996744155884","0.22113996744155884","0.029488805681467056","0.029488805681467056","0.029488805681467056"
"29700","0.23116245865821838","0.23116245865821838","0.23116245865821838","0.028520122170448303","0.028520122170448303","0.028520122170448303"
"29800","0.23340070247650146","0.23340070247650146","0.23340070247650146","0.02775641903281212","0.02775641903281212","0.02775641903281212"
"29900","0.22768273949623108","0.22768273949623108","0.22768273949623108","0.02392512746155262","0.02392512746155262","0.02392512746155262"
"30000","0.2856447398662567","0.2856447398662567","0.2856447398662567","0.027916204184293747","0.027916204184293747","0.027916204184293747"
"30100","0.19846206903457642","0.19846206903457642","0.19846206903457642","0.022882811725139618","0.022882811725139618","0.022882811725139618"
"30200","0.235778346657753","0.235778346657753","0.235778346657753","0.030306145548820496","0.030306145548820496","0.030306145548820496"
"30300","0.21088039875030518","0.21088039875030518","0.21088039875030518","0.026628626510500908","0.026628626510500908","0.026628626510500908"
"30400","0.2659326195716858","0.2659326195716858","0.2659326195716858","0.03828605264425278","0.03828605264425278","0.03828605264425278"
"30500","0.2193516045808792","0.2193516045808792","0.2193516045808792","0.02442255988717079","0.02442255988717079","0.02442255988717079"
"30600","0.23116305470466614","0.23116305470466614","0.23116305470466614","0.01997171714901924","0.01997171714901924","0.01997171714901924"
"30700","0.1891857087612152","0.1891857087612152","0.1891857087612152","0.026512620970606804","0.026512620970606804","0.026512620970606804"
"30800","0.2172662913799286","0.2172662913799286","0.2172662913799286","0.03645063936710358","0.03645063936710358","0.03645063936710358"
"30900","0.2060045301914215","0.2060045301914215","0.2060045301914215","0.022543253377079964","0.022543253377079964","0.022543253377079964"
"31000","0.21876823902130127","0.21876823902130127","0.21876823902130127","0.0166960246860981","0.0166960246860981","0.0166960246860981"
"31100","0.23532485961914062","0.23532485961914062","0.23532485961914062","0.0280337855219841","0.0280337855219841","0.0280337855219841"
"31200","0.26189208030700684","0.26189208030700684","0.26189208030700684","0.02156764641404152","0.02156764641404152","0.02156764641404152"
"31300","0.2156742960214615","0.2156742960214615","0.2156742960214615","0.033429667353630066","0.033429667353630066","0.033429667353630066"
"31400","0.24498572945594788","0.24498572945594788","0.24498572945594788","0.022609639912843704","0.022609639912843704","0.022609639912843704"
"31500","0.2107921540737152","0.2107921540737152","0.2107921540737152","0.02007834054529667","0.02007834054529667","0.02007834054529667"
"31600","0.23146528005599976","0.23146528005599976","0.23146528005599976","0.030901603400707245","0.030901603400707245","0.030901603400707245"
"31700","0.23136413097381592","0.23136413097381592","0.23136413097381592","0.021595891565084457","0.021595891565084457","0.021595891565084457"
"31800","0.22194823622703552","0.22194823622703552","0.22194823622703552","0.024205051362514496","0.024205051362514496","0.024205051362514496"
"31900","0.24140743911266327","0.24140743911266327","0.24140743911266327","0.02000369131565094","0.02000369131565094","0.02000369131565094"
"32000","0.2415822595357895","0.2415822595357895","0.2415822595357895","0.026253918185830116","0.026253918185830116","0.026253918185830116"
"32100","0.2584628462791443","0.2584628462791443","0.2584628462791443","0.02399589493870735","0.02399589493870735","0.02399589493870735"
"32200","0.2329651266336441","0.2329651266336441","0.2329651266336441","0.02533024549484253","0.02533024549484253","0.02533024549484253"
"32300","0.20706585049629211","0.20706585049629211","0.20706585049629211","0.023848604410886765","0.023848604410886765","0.023848604410886765"
"32400","0.21817784011363983","0.21817784011363983","0.21817784011363983","0.024169113487005234","0.024169113487005234","0.024169113487005234"
"32500","0.23615100979804993","0.23615100979804993","0.23615100979804993","0.02375326305627823","0.02375326305627823","0.02375326305627823"
"32600","0.2537127733230591","0.2537127733230591","0.2537127733230591","0.03587297722697258","0.03587297722697258","0.03587297722697258"
"32700","0.2207036167383194","0.2207036167383194","0.2207036167383194","0.029315460473299026","0.029315460473299026","0.029315460473299026"
"32800","0.25606560707092285","0.25606560707092285","0.25606560707092285","0.030032459646463394","0.030032459646463394","0.030032459646463394"
"32900","0.21242952346801758","0.21242952346801758","0.21242952346801758","0.023588551208376884","0.023588551208376884","0.023588551208376884"
"33000","0.2287098467350006","0.2287098467350006","0.2287098467350006","0.025223886594176292","0.025223886594176292","0.025223886594176292"
"33100","0.27172717452049255","0.27172717452049255","0.27172717452049255","0.021350951865315437","0.021350951865315437","0.021350951865315437"
"33200","0.21209195256233215","0.21209195256233215","0.21209195256233215","0.0399676114320755","0.0399676114320755","0.0399676114320755"
"33300","0.24825693666934967","0.24825693666934967","0.24825693666934967","0.020761093124747276","0.020761093124747276","0.020761093124747276"
"33400","0.2420143038034439","0.2420143038034439","0.2420143038034439","0.02545880153775215","0.02545880153775215","0.02545880153775215"
"33500","0.18656986951828003","0.18656986951828003","0.18656986951828003","0.021158067509531975","0.021158067509531975","0.021158067509531975"
"33600","0.24174855649471283","0.24174855649471283","0.24174855649471283","0.024223051965236664","0.024223051965236664","0.024223051965236664"
"33700","0.2214353382587433","0.2214353382587433","0.2214353382587433","0.024936802685260773","0.024936802685260773","0.024936802685260773"
"33800","0.1961311548948288","0.1961311548948288","0.1961311548948288","0.018436823040246964","0.018436823040246964","0.018436823040246964"
"33900","0.19628863036632538","0.19628863036632538","0.19628863036632538","0.01974247768521309","0.01974247768521309","0.01974247768521309"
"34000","0.23512059450149536","0.23512059450149536","0.23512059450149536","0.025778183713555336","0.025778183713555336","0.025778183713555336"
"34100","0.2361280620098114","0.2361280620098114","0.2361280620098114","0.02594033256173134","0.02594033256173134","0.02594033256173134"
"34200","0.23707354068756104","0.23707354068756104","0.23707354068756104","0.024612290784716606","0.024612290784716606","0.024612290784716606"
"34300","0.25400644540786743","0.25400644540786743","0.25400644540786743","0.026207024231553078","0.026207024231553078","0.026207024231553078"
"34400","0.20589900016784668","0.20589900016784668","0.20589900016784668","0.021402832120656967","0.021402832120656967","0.021402832120656967"
"34500","0.23865032196044922","0.23865032196044922","0.23865032196044922","0.01722572185099125","0.01722572185099125","0.01722572185099125"
"34600","0.23142307996749878","0.23142307996749878","0.23142307996749878","0.02789188176393509","0.02789188176393509","0.02789188176393509"
"34700","0.28700050711631775","0.28700050711631775","0.28700050711631775","0.02573947049677372","0.02573947049677372","0.02573947049677372"
"34800","0.22956731915473938","0.22956731915473938","0.22956731915473938","0.025733228772878647","0.025733228772878647","0.025733228772878647"
"34900","0.22127467393875122","0.22127467393875122","0.22127467393875122","0.027415480464696884","0.027415480464696884","0.027415480464696884"
"35000","0.21303418278694153","0.21303418278694153","0.21303418278694153","0.022655770182609558","0.022655770182609558","0.022655770182609558"
"35100","0.18879912793636322","0.18879912793636322","0.18879912793636322","0.02221168763935566","0.02221168763935566","0.02221168763935566"
"35200","0.20598548650741577","0.20598548650741577","0.20598548650741577","0.030778460204601288","0.030778460204601288","0.030778460204601288"
"35300","0.19674256443977356","0.19674256443977356","0.19674256443977356","0.024143123999238014","0.024143123999238014","0.024143123999238014"
"35400","0.2138642817735672","0.2138642817735672","0.2138642817735672","0.019048908725380898","0.019048908725380898","0.019048908725380898"
"35500","0.20695969462394714","0.20695969462394714","0.20695969462394714","0.022718288004398346","0.022718288004398346","0.022718288004398346"
"35600","0.2556251287460327","0.2556251287460327","0.2556251287460327","0.02467850036919117","0.02467850036919117","0.02467850036919117"
"35700","0.22401063144207","0.22401063144207","0.22401063144207","0.023439105600118637","0.023439105600118637","0.023439105600118637"
"35800","0.23216238617897034","0.23216238617897034","0.23216238617897034","0.025531096383929253","0.025531096383929253","0.025531096383929253"
"35900","0.2348605841398239","0.2348605841398239","0.2348605841398239","0.021171730011701584","0.021171730011701584","0.021171730011701584"
"36000","0.1818416267633438","0.1818416267633438","0.1818416267633438","0.024728212505578995","0.024728212505578995","0.024728212505578995"
"36100","0.24238070845603943","0.24238070845603943","0.24238070845603943","0.02143951505422592","0.02143951505422592","0.02143951505422592"
"36200","0.20091891288757324","0.20091891288757324","0.20091891288757324","0.018604081124067307","0.018604081124067307","0.018604081124067307"
"36300","0.204900324344635","0.204900324344635","0.204900324344635","0.028242696076631546","0.028242696076631546","0.028242696076631546"
"36400","0.26429104804992676","0.26429104804992676","0.26429104804992676","0.02823188155889511","0.02823188155889511","0.02823188155889511"
"36500","0.20647701621055603","0.20647701621055603","0.20647701621055603","0.01888507977128029","0.01888507977128029","0.01888507977128029"
"36600","0.1885242462158203","0.1885242462158203","0.1885242462158203","0.01998746395111084","0.01998746395111084","0.01998746395111084"
"36700","0.21128404140472412","0.21128404140472412","0.21128404140472412","0.024094952270388603","0.024094952270388603","0.024094952270388603"
"36800","0.18801039457321167","0.18801039457321167","0.18801039457321167","0.023037035018205643","0.023037035018205643","0.023037035018205643"
"36900","0.22906500101089478","0.22906500101089478","0.22906500101089478","0.025622131302952766","0.025622131302952766","0.025622131302952766"
"37000","0.2335090935230255","0.2335090935230255","0.2335090935230255","0.01854185201227665","0.01854185201227665","0.01854185201227665"
"37100","0.25418365001678467","0.25418365001678467","0.25418365001678467","0.02348044142127037","0.02348044142127037","0.02348044142127037"
"37200","0.24190248548984528","0.24190248548984528","0.24190248548984528","0.022151462733745575","0.022151462733745575","0.022151462733745575"
"37300","0.20360825955867767","0.20360825955867767","0.20360825955867767","0.020381949841976166","0.020381949841976166","0.020381949841976166"
"37400","0.18781541287899017","0.18781541287899017","0.18781541287899017","0.021277345716953278","0.021277345716953278","0.021277345716953278"
"37500","0.19748106598854065","0.19748106598854065","0.19748106598854065","0.019330915063619614","0.019330915063619614","0.019330915063619614"
"37600","0.22413283586502075","0.22413283586502075","0.22413283586502075","0.022637952119112015","0.022637952119112015","0.022637952119112015"
"37700","0.24449588358402252","0.24449588358402252","0.24449588358402252","0.021809445694088936","0.021809445694088936","0.021809445694088936"
"37800","0.22430261969566345","0.22430261969566345","0.22430261969566345","0.023151857778429985","0.023151857778429985","0.023151857778429985"
"37900","0.22327134013175964","0.22327134013175964","0.22327134013175964","0.02220858633518219","0.02220858633518219","0.02220858633518219"
"38000","0.21575234830379486","0.21575234830379486","0.21575234830379486","0.026955438777804375","0.026955438777804375","0.026955438777804375"
"38100","0.23066532611846924","0.23066532611846924","0.23066532611846924","0.02184433676302433","0.02184433676302433","0.02184433676302433"
"38200","0.18506908416748047","0.18506908416748047","0.18506908416748047","0.022083424031734467","0.022083424031734467","0.022083424031734467"
"38300","0.21321909129619598","0.21321909129619598","0.21321909129619598","0.021235335618257523","0.021235335618257523","0.021235335618257523"
"38400","0.19021154940128326","0.19021154940128326","0.19021154940128326","0.025609197095036507","0.025609197095036507","0.025609197095036507"
"38500","0.18968524038791656","0.18968524038791656","0.18968524038791656","0.02155926078557968","0.02155926078557968","0.02155926078557968"
"38600","0.23535972833633423","0.23535972833633423","0.23535972833633423","0.022702235728502274","0.022702235728502274","0.022702235728502274"
"38700","0.2229076325893402","0.2229076325893402","0.2229076325893402","0.024475477635860443","0.024475477635860443","0.024475477635860443"
"38800","0.22190168499946594","0.22190168499946594","0.22190168499946594","0.02954043447971344","0.02954043447971344","0.02954043447971344"
"38900","0.17704644799232483","0.17704644799232483","0.17704644799232483","0.01954067498445511","0.01954067498445511","0.01954067498445511"
"39000","0.22077012062072754","0.22077012062072754","0.22077012062072754","0.024718821048736572","0.024718821048736572","0.024718821048736572"
"39100","0.2383778691291809","0.2383778691291809","0.2383778691291809","0.024326469749212265","0.024326469749212265","0.024326469749212265"
"39200","0.19030673801898956","0.19030673801898956","0.19030673801898956","0.020597344264388084","0.020597344264388084","0.020597344264388084"
"39300","0.19087548553943634","0.19087548553943634","0.19087548553943634","0.01747351884841919","0.01747351884841919","0.01747351884841919"
"39400","0.21426594257354736","0.21426594257354736","0.21426594257354736","0.021297473460435867","0.021297473460435867","0.021297473460435867"
"39500","0.2153920829296112","0.2153920829296112","0.2153920829296112","0.023044925183057785","0.023044925183057785","0.023044925183057785"
"39600","0.21390008926391602","0.21390008926391602","0.21390008926391602","0.017530901357531548","0.017530901357531548","0.017530901357531548"
"39700","0.18838705122470856","0.18838705122470856","0.18838705122470856","0.018294643610715866","0.018294643610715866","0.018294643610715866"
"39800","0.2049495428800583","0.2049495428800583","0.2049495428800583","0.01724211871623993","0.01724211871623993","0.01724211871623993"
"39900","0.19373434782028198","0.19373434782028198","0.19373434782028198","0.02151988446712494","0.02151988446712494","0.02151988446712494"
"40000","0.20243355631828308","0.20243355631828308","0.20243355631828308","0.022259803488850594","0.022259803488850594","0.022259803488850594"
"40100","0.22983981668949127","0.22983981668949127","0.22983981668949127","0.02407035604119301","0.02407035604119301","0.02407035604119301"
"40200","0.21197786927223206","0.21197786927223206","0.21197786927223206","0.028937194496393204","0.028937194496393204","0.028937194496393204"
"40300","0.23895889520645142","0.23895889520645142","0.23895889520645142","0.02212536334991455","0.02212536334991455","0.02212536334991455"
"40400","0.2287367284297943","0.2287367284297943","0.2287367284297943","0.01870916225016117","0.01870916225016117","0.01870916225016117"
"40500","0.19611932337284088","0.19611932337284088","0.19611932337284088","0.019676871597766876","0.019676871597766876","0.019676871597766876"
"40600","0.21440130472183228","0.21440130472183228","0.21440130472183228","0.019725266844034195","0.019725266844034195","0.019725266844034195"
"40700","0.22412109375","0.22412109375","0.22412109375","0.024565348401665688","0.024565348401665688","0.024565348401665688"
"40800","0.214553102850914","0.214553102850914","0.214553102850914","0.019687529653310776","0.019687529653310776","0.019687529653310776"
"40900","0.20358166098594666","0.20358166098594666","0.20358166098594666","0.021129189059138298","0.021129189059138298","0.021129189059138298"
"41000","0.19297190010547638","0.19297190010547638","0.19297190010547638","0.023026997223496437","0.023026997223496437","0.023026997223496437"
"41100","0.239648699760437","0.239648699760437","0.239648699760437","0.02180502377450466","0.02180502377450466","0.02180502377450466"
"41200","0.2216092348098755","0.2216092348098755","0.2216092348098755","0.023861626163125038","0.023861626163125038","0.023861626163125038"
"41300","0.21684762835502625","0.21684762835502625","0.21684762835502625","0.017924856394529343","0.017924856394529343","0.017924856394529343"
"41400","0.21831122040748596","0.21831122040748596","0.21831122040748596","0.021191630512475967","0.021191630512475967","0.021191630512475967"
"41500","0.2252199649810791","0.2252199649810791","0.2252199649810791","0.020887427031993866","0.020887427031993866","0.020887427031993866"
"41600","0.20750628411769867","0.20750628411769867","0.20750628411769867","0.019378677010536194","0.019378677010536194","0.019378677010536194"
"41700","0.1926538050174713","0.1926538050174713","0.1926538050174713","0.017841847613453865","0.017841847613453865","0.017841847613453865"
"41800","0.20075839757919312","0.20075839757919312","0.20075839757919312","0.02375406213104725","0.02375406213104725","0.02375406213104725"
"41900","0.18435032665729523","0.18435032665729523","0.18435032665729523","0.026120226830244064","0.026120226830244064","0.026120226830244064"
"42000","0.22261746227741241","0.22261746227741241","0.22261746227741241","0.024287015199661255","0.024287015199661255","0.024287015199661255"
"42100","0.202861487865448","0.202861487865448","0.202861487865448","0.01874455250799656","0.01874455250799656","0.01874455250799656"
"42200","0.2495976835489273","0.2495976835489273","0.2495976835489273","0.02668486349284649","0.02668486349284649","0.02668486349284649"
"42300","0.2290681004524231","0.2290681004524231","0.2290681004524231","0.019389841705560684","0.019389841705560684","0.019389841705560684"
"42400","0.21340052783489227","0.21340052783489227","0.21340052783489227","0.023071376606822014","0.023071376606822014","0.023071376606822014"
"42500","0.21630194783210754","0.21630194783210754","0.21630194783210754","0.024948621168732643","0.024948621168732643","0.024948621168732643"
"42600","0.18609930574893951","0.18609930574893951","0.18609930574893951","0.023363526910543442","0.023363526910543442","0.023363526910543442"
"42700","0.1759156882762909","0.1759156882762909","0.1759156882762909","0.019553005695343018","0.019553005695343018","0.019553005695343018"
"42800","0.23450732231140137","0.23450732231140137","0.23450732231140137","0.0207194946706295","0.0207194946706295","0.0207194946706295"
"42900","0.18658608198165894","0.18658608198165894","0.18658608198165894","0.021061642095446587","0.021061642095446587","0.021061642095446587"
"43000","0.2335360050201416","0.2335360050201416","0.2335360050201416","0.017894957214593887","0.017894957214593887","0.017894957214593887"
"43100","0.202321395277977","0.202321395277977","0.202321395277977","0.017676852643489838","0.017676852643489838","0.017676852643489838"
"43200","0.2198103368282318","0.2198103368282318","0.2198103368282318","0.02099539339542389","0.02099539339542389","0.02099539339542389"
"43300","0.25866150856018066","0.25866150856018066","0.25866150856018066","0.022611582651734352","0.022611582651734352","0.022611582651734352"
"43400","0.2312895655632019","0.2312895655632019","0.2312895655632019","0.021966788917779922","0.021966788917779922","0.021966788917779922"
"43500","0.21315105259418488","0.21315105259418488","0.21315105259418488","0.01608666405081749","0.01608666405081749","0.01608666405081749"
"43600","0.18561314046382904","0.18561314046382904","0.18561314046382904","0.016399603337049484","0.016399603337049484","0.016399603337049484"
"43700","0.2258012294769287","0.2258012294769287","0.2258012294769287","0.015948571264743805","0.015948571264743805","0.015948571264743805"
"43800","0.23671334981918335","0.23671334981918335","0.23671334981918335","0.021311987191438675","0.021311987191438675","0.021311987191438675"
"43900","0.2094089388847351","0.2094089388847351","0.2094089388847351","0.0160556361079216","0.0160556361079216","0.0160556361079216"
"44000","0.20845972001552582","0.20845972001552582","0.20845972001552582","0.01755310781300068","0.01755310781300068","0.01755310781300068"
"44100","0.22021740674972534","0.22021740674972534","0.22021740674972534","0.02194145694375038","0.02194145694375038","0.02194145694375038"
"44200","0.26058441400527954","0.26058441400527954","0.26058441400527954","0.02371363341808319","0.02371363341808319","0.02371363341808319"
"44300","0.1911211609840393","0.1911211609840393","0.1911211609840393","0.015217617154121399","0.015217617154121399","0.015217617154121399"
"44400","0.20809809863567352","0.20809809863567352","0.20809809863567352","0.026211408898234367","0.026211408898234367","0.026211408898234367"
"44500","0.16017314791679382","0.16017314791679382","0.16017314791679382","0.02319251373410225","0.02319251373410225","0.02319251373410225"
"44600","0.17962974309921265","0.17962974309921265","0.17962974309921265","0.021349061280488968","0.021349061280488968","0.021349061280488968"
"44700","0.17146217823028564","0.17146217823028564","0.17146217823028564","0.017334559932351112","0.017334559932351112","0.017334559932351112"
"44800","0.23006239533424377","0.23006239533424377","0.23006239533424377","0.024294789880514145","0.024294789880514145","0.024294789880514145"
"44900","0.1944849193096161","0.1944849193096161","0.1944849193096161","0.022106077522039413","0.022106077522039413","0.022106077522039413"
"45000","0.22039562463760376","0.22039562463760376","0.22039562463760376","0.02063438668847084","0.02063438668847084","0.02063438668847084"
"45100","0.16761858761310577","0.16761858761310577","0.16761858761310577","0.02226678654551506","0.02226678654551506","0.02226678654551506"
"45200","0.25390782952308655","0.25390782952308655","0.25390782952308655","0.015807438641786575","0.015807438641786575","0.015807438641786575"
"45300","0.1954251229763031","0.1954251229763031","0.1954251229763031","0.021192174404859543","0.021192174404859543","0.021192174404859543"
"45400","0.21717828512191772","0.21717828512191772","0.21717828512191772","0.023788761347532272","0.023788761347532272","0.023788761347532272"
"45500","0.1936977058649063","0.1936977058649063","0.1936977058649063","0.024981888011097908","0.024981888011097908","0.024981888011097908"
"45600","0.17995618283748627","0.17995618283748627","0.17995618283748627","0.016688864678144455","0.016688864678144455","0.016688864678144455"
"45700","0.2095906287431717","0.2095906287431717","0.2095906287431717","0.02292996644973755","0.02292996644973755","0.02292996644973755"
"45800","0.20885694026947021","0.20885694026947021","0.20885694026947021","0.016489563509821892","0.016489563509821892","0.016489563509821892"
"45900","0.22908620536327362","0.22908620536327362","0.22908620536327362","0.023058388382196426","0.023058388382196426","0.023058388382196426"
"46000","0.2056768387556076","0.2056768387556076","0.2056768387556076","0.01590825244784355","0.01590825244784355","0.01590825244784355"
"46100","0.2131127119064331","0.2131127119064331","0.2131127119064331","0.017320703715085983","0.017320703715085983","0.017320703715085983"
"46200","0.21682479977607727","0.21682479977607727","0.21682479977607727","0.021655850112438202","0.021655850112438202","0.021655850112438202"
"46300","0.21497155725955963","0.21497155725955963","0.21497155725955963","0.01778090000152588","0.01778090000152588","0.01778090000152588"
"46400","0.23491786420345306","0.23491786420345306","0.23491786420345306","0.018127476796507835","0.018127476796507835","0.018127476796507835"
"46500","0.185394287109375","0.185394287109375","0.185394287109375","0.0217592753469944","0.0217592753469944","0.0217592753469944"
"46600","0.17672038078308105","0.17672038078308105","0.17672038078308105","0.020459380000829697","0.020459380000829697","0.020459380000829697"
"46700","0.1822723001241684","0.1822723001241684","0.1822723001241684","0.02182469516992569","0.02182469516992569","0.02182469516992569"
